classificacao_manuela,id,text
1,1637801652466884610,estrada coronel pedro corrêa liberada após acidente altura rua aroazes sentido avenida embaixador abelardo bueno trânsito intenso zonaoeste corrio
1,1637770772306358272,giro trânsito avenida brasil no sentido centro lentidão pontos retenção realengo irajá ramos caju no sentido zona oeste trânsito lento altura guadalupe corinforma viasexpressas
0,1637767788730130433,gabrieldasousa7 oi gabriel leia sobre interdições aqui
0,1637619968249581568,podcast cor ei conheceu podcast criamos episódios inéditos levar informação venha saber pouco sobre cor estágios operacionais cidade ... ah pode enviar sugestões pra gente corrio
1,1637604872236453889,túnel rebouças fechado sentido centro partir hoje 19/03 túnel rebouças interditado sentido centro domingo quinta-feira 22h 5h obra revitalização galerias reversível implementada galeria sent lagoa
0,1637574670672117762,dica hoje acompanhe tudo sobre trânsito tempo transportes redes cor quer ter cor palma mão baixe app versões android ios fuja trânsito saiba tudo sobre tempo bem rapidinho
0,1637558076323577857,bola vai rolar maracanã equipes prefeitura lá vídeo vê guarda municipal polícia militar avenida maracanã altura rua mata machado zonanorte corrio
1,1637526041471090689,avenida brasil liberada após acidente altura passarela 4 benfica sentido zona oeste retenções viasexpressas corrio
1,1637471821225132037,avenida nelson cardoso liberada após acidente ônibus ocorreu altura estrada tindiba próximo estação brt taquara sentido madureira trânsito boa movimentação zonaoeste corrio
1,1637468977654902785,via segue interditada obras méier liga motorista corrio reforça dia 9 abril rua aristides caire seguirá interditada obras rio águas altura rua castro alves desvio sendo feito trecho
0,1637452752056901632,romulobarradas obrigado amigo vc amigo
0,1637448586492354562,fernand55032262 vem pro ddd 21
1,1637423681382109184,domingo vou maracanã .. .. vou torcer pro time fã hoje dia cantar alto flamengo vascodagama jogam 18h maracana bora atenção vias entorno estádio vão fechadas partir 15h 22h vá metro_rio
1,1637360389968076800,túnel santa bárbara liberado após retirada carro capotou sentido laranjeiras trânsito boa movimentação dirija devagar evite acidentes viasexpressas
1,1637344344406474752,acidente túncel santa bárbara carro capotou túnel santa bárbara sentido laranjeiras via faixa ocupada cet-rio atua local dirija cautela viasexpressas
0,1637316460191137792,cor carioca admin queria ajudar todo mundo centro operações órgão prefeitura cidade rio previsões tempo informações sobre trânsito sempre apenas cidade beleza vamos juntos corrio
1,1637284407143804929,obras avenida brasil via passa bloqueios sentido zona oeste av brasil passa interdições agulhas altura cpor bonsucesso altura escola bahia sent centro bloqueios altura rua prefeito olimpio melo manguinhos corrio
1,1637264782154772487,botafogo obra avenida pasteur duas faixas av pasteur ocupadas realização obras águas rio altura ufrj retenções via reflexos av lauro sodré zonasul
0,1637260995314720770,diegoma70314531 curtir dia aproveita diego
1,1637194005615190021,túnel rebouças liberado vídeo após incêndio veículo via interditada sentido centro devido fogo veículo 1a galeria reflexos desde lagoa av borges medeiros av epitácio pessoa prefira aterro santa bárbara viasexpressas corrio
1,1637182962818056192,avenida niemeyer liberada sentido conrado após acidente ônibus moto colidiram altura mirante leblon sentido ipanema bombeiros local via reflexos ambos sentidos viasexpressas corrio
1,1637151886515253254,obras transoeste calha brt passa interdições av américas altura tún vice presidente josé alencar av dom joão vi altura estação brt ilha guaratiba sentido santa cruz realização obras transoeste dirija devagar
1,1637085953880645636,avenida salvador allende acidente dois carros colidiram altura estação brt ilha pura sentido recreio ocupam faixa pista lateral cet-rio local retenções trecho zonaoeste corrio
0,1637065624013746177,santtos1981 fica tão quente rio todo dia madrugada acontece
0,1637059892056866820,danielfonfer obrigado colaboração colocamos aqui
1,1637043498531659779,lagoa-barra acidente moto sentido gávea conrado cet-rio bombeiros local retenções viasexpressas corrio
1,1637024309234335744,carro enguiçado túnel rebouças ocupa faixa 1 ° galeria sentido zona norte cet-rio local viasexpressas corrio corinforma
0,1637009917142876161,imagens amanhace praia copacabana registrado câmeras monitoramento cor
1,1636997903255482369,liberada av brasil após pista lateral interditada sentido zona oeste altura passarela 3 caju viasexpressas corrio corinforma
1,1636993004731879425,liberada av princesa isabel após obra ocupar duas faixas via sentido botafogo altura r min viveiros castro zonasul corrio corinforma
1,1636948458102824960,liberada av brasil após acidente caminhão ocupar faixa pista central sentido zona oeste altura passarela 25 irajá viasexpressas corrio corinforma
0,1636940492704301061,linha direta cor app linha direta parceiro corrio carioca reporta ocorrências chuva trânsito área exclusiva acionamento equipes
1,1636918580141801472,obra av brasil pista central interditada sentido zona oeste altura passarela 18 penha desvio feito pista lateral cet-riono local viasexpressas corrio corinforma
1,1636914873027158016,obra botafogo obra reparo vazamento esgoto ocupa duas faixas av pasteur altura r bartolomeu portela zonasul corrio corinforma
1,1636907207907319808,lentidão copacabana lentidão avenida princesa isabel sentido botafogo via passa obras reflexos av senhora copacabana prefira avenida atlântica zonasul corrio corinforma
1,1636901757279166466,obra copacabana obra ocupa duas faixas av princesa isabel sentido botafogo altura r min viveiros castro zonasul corrio corinforma
0,1636861049398874114,sbtrio obrigado acionando equipes competentes
1,1636843541631467523,acidente avenida américas acidente ônibus moto carro ocupa faixa pista central sentido santa cruz altura rua lady laura recereio cet-rio bombeiros local trânsito intenso desde estrada benvindo novaes zonaoeste corinforma
1,1636815449773023232,trânsito avenida rodrigues alves trânsito retenções sentido rodoviária desde início túnel marcello alencar sentido aeroporto via boas condições centro corinforma
1,1636808821019402242,próxima semana temperaturas devem chegar 38 ° c sábado terça-feira 18 21/03 previsão chuva temperatura deve aumentar decorrer dias chegando 38 ° c terça-feira santanaalexus instagram temporj corinforma
0,1636769755909570561,verão perdeu majestade carioca ...
0,1636749562017722368,extra faltam 3 dias fim verão admin sensação estação ensolarada festiva cidade deixou preferida cariocas admin pergunta cariocas gostam ...
1,1636733091690545160,avenida américas liberada após acidente quatro carros próximo estação brt pontal sentido barra trânsito boas condições trecho dirija atenção zonaoeste corinforma
1,1636714902185209859,via liberada estrada gabinal após ônibus enguiçado ocupar faixa pista cidade deus sentido freguesia trânsito segue lentidão trecho reflexos rua edgard werneck av tenente coronel muniz aragão estrada engenho d'água corinforma
1,1636702691345743874,chegada centro avenida brasil trânsito lento ramos caju linha vermelha lentidão fundão cristóvão avenida rei pelé trânsito congestionado dirija atenção corrio corinforma viasexpressas
1,1636692105014681602,giro trânsito avenida brasil sentido centro lentidão realengo guadalupe maré caju demais pontos trânsito intenso trechos lentidão sentido zona oeste trânsito apresenta lentidão altura guadalupe corinforma
1,1636675103235665921,acidente madureira rua domingos lopes acidente caminhão ocupa duas faixas pista sentido jacarepaguá altura quartel bombeiros reboque local trânsito lento região zonanorte corinforma
1,1636675098781315073,linha vermelha retenções altura parada lucas sentido centro trânsito retenções aeroporto internacional congestionamento maré caju viasexpressas corrio
1,1636656949126103041,ocorrência policial ocupa faixa elevado gasômetro sentido zona oeste altura caju cet-rio cbermj local pmerj acionada viasexpressas corrio corinforma
0,1636643217125851137,segundo alerta rio ventos apresentarão intensidade fraca moderada temperaturas seguem estáveis mínima 18 ° c máxima 34 ° c temporj imagens amanhecer praia barra tijuca registradas câmeras monitoramento cor
1,1636641970062864386,liberada avenida princesa isabel após três faixas ocupadas sentido botafogo obras altura número 500 zonasul corrio corinforma
1,1636635359768461313,liberada av brasil após duas faixas ocupadas obras sentido zona oeste altura passarela 18 penha viasexpressas corrio corinforma
1,1636548722757713920,obra av brasil pista lateral inteditada sentido zona oeste r monsenhor manuel gomes r carlos seidl trânsito sendo desviado pista central viasexpressas corrio corinforma
1,1636509889684987905,avenida brasil retenções avenida brasil trânsito intenso retenções dois sentidos altura caju viasexpressas corrio corinforma
0,1636471434829602817,aniversário hoje 16 março cet-rio completa 35 anos parceiros todos dias nunca tiram olho trânsito desejamos muitas felicidades agradeçemos apoio cooperação cetrio
1,1636471327954554880,acidente túnel rebouças queda moto ocupa faixa sentido centro galerias cet-rio acionada trânsito lento reflexos avenidas borges medeiros epitácio pessoa viasexpressas corinforma
1,1636470352850083843,acidente avenida ministro ivan lins acidente dois carros moto ocupa faixa sentido recreio altura ponte joatinga cet-rio bombeiros local trânsito retenções reflexos elevado bandeiras zonaoeste corinforma
1,1636452809800294407,"previsão chuva noite 16/03 hoje temperatura variou 19,3 34,5 ° c segundo alertario previsão chuva fim quinta-feira temporj corinforma"
1,1636451576507146258,hoje jogo januário hoje vascodagama abcfc copa brasil januário algumas vias redor estádio interditadas saiba zonanorte corinforma
1,1636424070802681856,eduardo19078741 alertario previsão chuva momento
1,1636319006477938689,tá lagoa congestionamento avenida borges medeiros desde rua mário ribeiro acesso viaduto saint hilaire sentido rebouças av epitácio pessoa desde parque catacumba viaduto saint hilaire zonasul corrio corinforma
0,1636315840889880583,bora vlt operação normal todas linhas corinforma
0,1636298762837721091,cor celular sabe cor funciona 24 horas todos dias monitorando cidade né tal receber previsão tempo condições trânsito celular baixe app cor android ios
1,1636283662013710336,obras av niemeyer logo partir 06h30 av niemeyer faixa interditada sentido leblon altura número 550 10h30 obras geo-rio motorista dirija devagar zonasul corrio corinforma
1,1636282123370872833,praia botafogo bombeiros ocupam faixa via conta incêndio corpo bombeiros atua incêndio imóvel praia botafogo sentido copacabana altura número 340 cet-rio atua local dirija cautela zonasul
0,1636147767096508416,podcast cor ei conheceu podcast criamos episódios inéditos levar informação venha saber pouco sobre cor estágios operacionais cidade ... ah pode enviar sugestões pra gente corrio
0,1636133233803816960,mudanças climáticas cor recebe comitiva universidade columbia objetivo selar parceria estabelecida prefeitura_rio criação climate hub rio primeiro centro pesquisa inovação sobre mudanças climáticas mundo saiba
0,1636077726124703744,avan__rj sailortaru admin tá mudo
0,1636072984585666561,dia escola defesacivil_rio faz importante trabalho prevenção escolas municipais rio quer saber confere segundo episódio série especial podcor sobre defesa civil confere lá diz gostou
1,1636038660566007821,acidente avenida brasil queda moto ocupando faixa pista central altura viaduto barros filho sentido zona oeste trânsito intenso complicações cet-rio bombeiros local corinforma viasexpressas
1,1636015830516260870,atualização estrada três rios liberada altura hospital rios d'or após ocupada manifestantes trânsito lento pontos retenção polícia militar guarda municipal cet-rio local zonaoeste corinforma
0,1636010892784443392,alô cariocas tá calor aí aqui admin continua olho cidade resolveu dar pulinho praia neste momento temperatura média 30 ° c temporj corinforma
0,1635981672221900804,dica dia acompanhe tudo sobre trânsito tempo transportes redes cor quer ter cor palma mão baixe app versões android ios fuja trânsito saiba tudo sobre tempo bem rapidinho
1,1635980535037132801,avenida américas acidente dois carros próximo village mall pista lateral sentido conrado cet-rio local retenções desde avenida ayrton senna zonaoeste corrio
0,1635978516733755393,santtos1981 cor tenta maaas ...
1,1635970011956117505,avenida lúcio costa liberada barra tijuca após acidente caminhão dois ônibus sentido recreio via liberada altura posto 6 trânsito continua lento trecho prefira avenida américas zonaoeste corinforma
1,1635969554756018176,linha vermelha liberada após dois carros colidirem sentido centro próximo fundão trânsito lento desde parque missões corrio corinforma viasexpressas
0,1635968099714301952,bastidores cor quer saber previsão atualizada alertario próximas horas cidade rj solta play ative som 15 03/2023 corrio temporj
1,1635957811262767105,acidente dois carros colidiram linha vermelha sentido centro próximo fundão cet-rio local reflexos desde vigário geral trânsito retenções fundão caju viasexpressas corrio corinforma
1,1635954514267078659,avenida brasil liberada altura barros filho após acidente moto sentido zona oeste sentido centro trânsito intenso trechos retenção realengo trevo missões lentidão retenções ramos caju visexpressas corinforma
0,1635949807163396102,niinenyan ninguém sabe ngm viu vamos deixar quieto
1,1635948423185588230,acidente avenida lúcio costa barra tijuca acidente caminhão dois ônibus sentido recreio ocupa faixa pista altura posto 6 cet-rio local vai passar via trânsito lento trecho zonaoeste corinforma
0,1635940360374435840,quarta-feira promete hein riodejaneiro corrio
1,1635802203888680961,bloqueios túnel rebouças manutenção galerias túnel rebouças sentido lagoa fechadas partir 22h obras faixa reversível implementada via sentido centro opção rota alternativa túnel sta bárbara
0,1635771491861299200,alexand71604726 eduardopaes vamos passar responsáveis
1,1635753766614958082,avenida ayrton senna congestionada congestionamento trechos retenção desde hospital lourenço jorge acesso linha amarela sentido via expressa zonaoeste corrio
1,1635730721284452352,acidente ocupa faixa pista avenida professor manoel abreu cinco veículos colidiram altura rua felipe camarão vila isabel bombeiros polícia militar cet-rio local trânsito retenções desde chegada rua teodoro silva zonanorte corrio
1,1635721667543531556,tempo agora alerta rio momento núcleos chuva deslocam direção fundo baía guanabara magé guapimirim deslocamento poderão causar chuva fraca moderada ilha paquetá temporj corrio corinforma
1,1635719729821122587,vlt alterações linhas abaixo transportesrj corrio
0,1635703724239732736,fabianne_ln olha ... admin conhece casos residências muitos gatos ... deixa quieto
1,1635677473206841344,túnel acústico liberado acidente carro moto sentido lagoa rodrigo freitas trânsito segue intenso trechos lentidão desde lagoa-barra entrada túnel zuzu angel viasexpressas corrio
1,1635669764746952704,linha vermelha trânsito intenso aeroporto internacional parque missões sentido baixada sentido centro boa movimentação baixe app receba alertas celular viasexpressas corrio
1,1635651306248454147,operação tapa buraco túnel rebouças equipe seconserva ocupando faixa 1ª galeria sentido centro trânsito intenso trecho cet-rio seconserva local corinforma
1,1635640834740699138,atualização estrada galeão faixa ocupada cada sentido altura base aérea galeão trânsito apresenta lentidão ambos sentidos corinforma
1,1635632140644696064,atualização pista liberada via b4 devido acidente seguimos recomendação seguir viaduto gasômetro av francisco bicalho dirija atenção corinforma
1,1635615043134914560,via liberada barra tijuca após acidente avenida salvador allende dois carros ocupar faixa sentido recreio altura barra dreams neste momento trânsito intenso trecho dirija atenção corinforma
1,1635603087326068737,acidente barra tijuca acidente carro moto ocupando faixa pista lateral avenida ayrton senna altura vivian festas sentido orla neste momento trânsito lentidão cet-rio local corinforma
1,1635593307001700352,queda árvore andaraí árvore sob fiação rua paula brito altura aliança fraternidade equipe comlurb light acionadas corinforma
1,1635571168143867909,trânsito linha vermelha câmera corrio mostra trânsito intenso altura caju segue direção centro sentido baixada boas condições viasexpressas corinforma
1,1635549593088688128,liberada av brasil após pista lateral interditada obras asfalto liso sentido zona oeste altura caju viasexpressas corrio corinforma
1,1635542779043495937,liberada avenida brasil após içamento vigas interditar pista central sentido zona oeste altura passarela 28 coelho neto viasexpressas corrio corinforma
1,1635493815237632004,liberada av dom joão vi após acidente carro moto ocupar faixa sentido santa cruz altura estação ilha guaratiba brt zonaoeste corrio corinforma
1,1635490942651179009,obras lagoa-barra faixa autoestrada lagoa-barra interditada sentido zona oeste obras altura gávea golf club veículos destino barra tijuca poderão utilizar rota estrada gávea outra opção utilizar av niemeyer zonasul
1,1635445639898361856,túneis zuzu angel acústico cet-rio informa vias sentido gávea fechadas domingo quinta 22h30 05h30 obras rotina viasexpressas corrio corinforma
1,1635445537964015617,obra aterro sentido centro aterro flamengo faixa ocupada altura hotel glória trecho passa obras asfalto liso viasexpressas corrio corinforma
1,1635415592537829376,linha amarela liberada após caminhão tombado ocupar faixa altura saída 2 sentido fundão trânsito congestionado reflexos desde av ayrton senna dirija atenção corinforma
1,1635394530089529344,via liberada paciência após grupo manifestantes estrada santa eugênia interditarem via trânsito lento trecho dirija atenção corinforma
1,1635371227673169920,manifestação paciência grupo manifestantes estrada santa eugênia interditando via alô motorista evite região trânsito congestionado equipes prefeitura deslocamento corinforma
1,1635363720548474885,quinta sexta 16 17/03 previsão redução nebulosidade previsão chuva rio millena nunes via instagram use tag suafotonocor veja registros redes centro operações temporj
1,1635363715779559424,tempo seguirá chuvoso rio noite desta segunda 13/03 transporte umidade oceano continente deixará tempo instável céu predominantemente nublado chuva fraca moderada isolada segue fio temporj
0,1635339947358973952,curte podcast tá sabendo aqui cor próprio podcast podcor solta play
1,1635329207256625155,acidente túnel rebouças acidente dois carros moto ocupando faixa 2ª galeria sentido centro trânsito lento pontos retenção reflexos avenida borges medeiros epitácio pessoa cet-rio local corinforma
1,1635322794153250817,decisão hoje jogo maracana interdições entorno estádio começam partir 18h30 vá paz transporte público interdições site cor vascodagama flamengo
1,1635305365700239360,avenida brasil lentidão guadalupe sentido centro sentido zona oeste trânsito intenso abaixo vê movimentação altura viaduto ataulfo alves benfica viasexpressas corrio corinforma
1,1635291133554331649,túnel grota funda liberado cedo pista expressa ônibus interditada após princípio incêndio coletivo sentido barra tijuca trânsito retenções zonaoeste corrio
1,1635273924195024896,linha vermelha congestionamento maré caju sentido centro boa movimentação sentido baixada baixe app receba alertas celular faça download agora viasexpressas corrio corinforma
0,1635264450600083467,cor carioca admin queria ajudar todo mundo centro operações órgão prefeitura cidade rio previsões tempo atualização trânsito sempre apenas cidade
0,1635258250995306502,rfs_pararichard obrigado confiança vamos juntos
1,1635242303525892096,trânsito chegada centro cidade av brasil retenções ramos caju linha vermelha retenções desde saída rod washington luiz caju av rei pelé retenções altura maracanã viasexpressas corinforma
1,1635221055337009153,alô vila isabel trânsito intenso rua teodoro silva trânsito intenso pontos lentidão altura rua barão francisco baixe app confira principais interdições andamento cidade
1,1635204057290645504,obras avenida niemeyer dia 06 abril via faixa interditada sentido leblon 06h30 10h30 realização obras contenção fundação geo-rio rota alternativa túnel zuzu angel zonasul corinforma
1,1635197088517726209,acidente colégio acidente dois carros ocupa faixa av pastor martin luther king jr sentido irajá altura rua ibiracoa bombeiros local gm acionada zonanorte corrio corinforma
0,1635173849108193280,app quer receber alertas geolocalizados cor baixe app cor liberado todos celulares app download versões android ios corrio corinforma
0,1635128550880866306,linha direta cor app linha direta parceiro corrio carioca reporta ocorrências chuva trânsito área exclusiva acionamento equipes
1,1635085107588640770,segundo alerta rio previsão predomínio céu nublado pancadas isoladas chuva tarde chuva fraca moderada isolada noite ventos estarão fracos moderados temperaturas estáveis mínima 19 ° c máxima 35 ° c temporj
1,1635085104052858882,segunda feira 13/03 previsão chuva fraca moderada tempo segue instável nesta segunda-feira 13/03 cidade rio janeiro conta transporte umidade oceano continente temporj
1,1635083255996137472,fechamento túneis manutenção partir 22h30 túneis zuzu angel acústico fechados sentido gávea desvio montado av niemeyer tún rebouças vai passar bloqueios sentido lagoa haverá reversível direção centro
1,1635062394400681984,acidente grajaú-jpa queda motociclista ocupa faixa sentido jacarepaguá altura km 6 cet-rio local cbmerj acionado viasexpressas corrio corinforma
1,1635053585959616512,liberada av ten coronel muniz aragão após atropelamento ocupar faixa sentido taquara altura giro cebolinha zonaoeste corrio corinforma
0,1635053059293483010,foto cor quis divulgar foto tirada redes sociais cor vem fácil use hashtag suafotonocor vamos fazer seleção mostrar lindos registros tempo rio redes gente quer ver aqui corrio
0,1635029770219192320,eduardosol20 alertario gosta sol eduardo
1,1635028401454194689,segunda possibilidade chuva raios 13/03 amanhã transporte umidade oceano continente favorece céu predominantemente nublado pancadas chuva isoladas períodos tarde noite podendo vir acompanhadas raios temporj corinforma
1,1635028398983745536,"chuvas rápidas devem continuar nessa noite 12/03 hoje temperatura variou 19,6 ° c 37 ° c segundo alertario áreas instabilidade seguem atuando cidade podendo ocasionar pancadas chuvas isoladas período noite temporj corinforma"
1,1635014605763399681,engavetamento avenida américas acidente seis carros ocupa faixa sentido barra altura brt dom bosco recreio cet-rio local trânsito retenções desde brt ilha guaratiba zonaoeste corinforma
1,1635000951353528320,tempo agora segundo alertario núcleos chuva atuam áreas zona norte outros núcleos começam formar forma isolada áreas centro zona sul previsão pancadas isoladas intensidade moderada forte próxima hora temporj corinforma
1,1634993626458783744,tempo agora segundo alertario núcleos chuva começam formar áreas centrais município rio est grajaú jacarepaguá piedade grajaú previsão pancadas isoladas intensidade moderada forte próxima hora nessas regiões temporj corinforma
1,1634983164061032451,rfs_pararichard boas condições ambos sentidos
1,1634980435951251457,eduardo19078741 alertario tendência diminuição chuvas
1,1634952422841004032,trânsito rua pinheiro machado rua laranjeiras lentidão sentido botafogo trânsito retenções reflexos túnel santa bárbara elevado 31 março zonasul corinforma
1,1634932266253303808,feira yabás domingo 12/03 oswaldo cruz ainda tá programação domingo corre oswaldo cruz curtir feira yabás 22h entorno praça paulo portela vai interditado evento saiba aqui zonanorte
1,1634924563229454336,içamento equipamento centro três faixas avenida graça aranha avenidas nilo peçanha almirante barroso ocupadas operação içamento equipamentos cet-rio local redobre atenção motorista centro corinforma
0,1634917168113410048,foto cor quis divulgar foto tirada redes sociais cor vem fácil use hashtag suafotonocor vamos fazer seleção mostrar lindos registros tempo rio redes gente quer ver aqui corrio
0,1634899399326285826,hoje máxima deve chegar 32ºc vai dia corinforma
0,1634866799920414721,marciabiancan previsão mesma intensidade ontem
1,1634841670230441984,obras avenida niemeyer dia 06 abril via faixa interditada sentido leblon 06h30 10h30 realização obras contenção fundação geo-rio rota alternativa túnel zuzu angel zonasul corinforma
1,1634840687899463686,segundo alerta rio áreas instabilidade altos médios níveis atmosfera influenciarão tempo sobre cidade rio janeiro neste domingo 12/03 temporj
1,1634730439461031936,acidente avenida brasil sentido zona oeste faixa pista lateral avenida brasil ocupada ônibus envolvido acidente sentido zona oeste altura viaduto lobo júnior penha circular cet-rio atua local dirija cautela viasexpressas
1,1634727443008217089,"cobertura céu irá variar parcialmente nublado nublado previsão chuva fraca moderada isolada durante madrugada início manhã pancadas chuva moderada forte partir tarde ventos estarão fracos moderados 51,9 km h temporj"
1,1634727441481465857,acordo alerta rio áreas instabilidade altos médios níveis atmosfera influenciarão tempo sobre cidade rio janeiro neste domingo 12/03 temporj
1,1634727439522725889,tempo ameno rio domingo 12/03 pode ter máxima 30ºc previsão chuva podendo forte partir tarde tempo vai ficar fresco neste domingo carioca ouço vozes comemorando liga previsão chuva durante todo dia vem ver temporj
1,1634719817050587137,chuva moderada zona oeste 21h30 21h45 alerta rio registrou chuva moderada santa cruz guaratiba grota funda campo grande sepetiba outros bairros cidade registro chuva fraca neste intervalo tempo mantenha-se protegido chuvarj
1,1634700266002866178,chuva perde intensidade rio alerta rio registrou diminuição chuva 20h15 20h30 aponta chuva moderada guaratiba grota funda sepetiba neste intervalo tempo outros bairros cidade registro chuva fraca chuvarj
1,1634690549247508482,chuva forte guaratiba sepetiba atenção moradores região alerta rio registrou chuva forte 19 mm guaratiba sepetiba 19h30 19h45 outros pontos zona oeste registro chuva moderada fique local seguro chuvarj
1,1634676815359881216,ritaacruz núcleos concentrados zona oeste
1,1634669537906896910,"rio estágio atenção cor informa município entrou estágio atenção 18h35 deste sábado dia 11 março 2023 devido registro chuva acima 25mm 30min anchieta 40,0 mm bangu 33,4 mm saiba corinforma"
1,1634665916515401728,"chuva forte zona norte oeste alertario 18h 18h15 choveu 22,6 mm anchieta 15,8 mm irajá evitem deslocamento registros chuva forte mendanha bangu além chuva fraca outros pontos cidade temporj corinforma"
1,1634663794243776518,chuva anchieta atenção registro bolsão d'água rua cap mário barbedo próximo rua aroeiras equipes prefeitura acionadas force passagem áreas alagadas temporj corinforma
1,1634660310723297280,rio estágio mobilização cor informa município entrou estágio mobilização 17h55 deste sábado dia 11 março 2023 devido previsão chuva moderada forte próximas 3 horas saiba corinforma
1,1634642681086320641,segunda terça-feira 13 14/03 umidade possibilita chuva fraca moderada madrugada manhã segunda tarde noite terça santanaalexus instagram temporj corinforma
1,1634575391841984514,presidente vargas liberada via liberada após acidente dois carros interditar pista lateral altura praça república sentido praça bandeira trânsito boas condições local centro corinforma
0,1634539676924014600,app quer receber alertas geolocalizados cor baixe app cor liberado todos celulares app download versões android ios corrio corinforma
1,1634517970872311808,obras rua clemente via botafogo faixa ocupada altura palácio cidade obras águas rio trânsito boas condições local zonasul corinforma
1,1634487057144840192,liberada avenida brasil após atropelamento ocupar faixa pista central sentido centro altura passarela 10 maré viasexpressas corrio corinforma
1,1634471879514701824,segundo alerta rio céu estará nublado parcialmente nublado previsão pancadas chuva período tarde noite acompanhadas raios ventos estarão fracos moderados temperaturas seguem estáveis mínima 22 ° c máxima 36 ° c temporj
1,1634471184564731907,liberada av américas após colisão carro poste ocupar faixa pista central sentido recreio altura barra shopping zonaoeste corrio corinforma
1,1634373949277478914,obras av brasil içamento vigas interdita duas faixas sentido zona oeste altura passarela 27 irajá cet rio local viasexpressas corrio corinforma
1,1634328324104232963,manifestação estrada pedra via parcialmente ocupada altura brt santa veridiana santa cruz pm local guarda municipal bombeiros acionados trânsito retenções local zonaoeste corinforma
1,1634308241759916033,giro trânsito grande tijuca av maracanã congestionamento desde viaduto oduvaldo cozzi av rei pelé trânsito retenções ambos sentidos ruas mariz barros dr satamini boas condições zonanorte corinforma
1,1634295859486572544,rosngel17111366 av brasil estrada campinho postagem feita 16h20
1,1634294780027871241,hwngroses alertario retenções altura guadalupe
1,1634285662554804242,tempo agora atenção campo grande bangu região segundo alertario núcleos chuva detectados radares inea atuam sobre região maciço pedra branca previsão pancadas rápidas isoladas próxima hora temporj corinforma
1,1634277321019465733,chuva campo grande atenção bolsão d'água avenida brasil altura estrada campinho campo grande equipes prefeitura acionadas cuidado pistas escorregadias temporj corinforma
0,1634271793040039937,jessica_lombone louiswtfaith alertario mantenha-se local seguro
1,1634261987864748032,tempo agora segundo alertario núcleos chuva próximos cidade rio entorno queimados magé encontram-se quase estacionários núcleos atuam magé crescem direção baía guanabara atenção próximas previsões temporj corinforma
1,1634258506042986497,prudente_jv alertario pancadas chuva devem isoladas deixa roupa corda fica atento
1,1634170751841361922,avenida borges medeiros segue liberada após acidente altura hípica sentido gávea trânsito ainda retenções chegada viaduto saint hilaire sentido rebouças trânsito intenso desde rua mário ribeiro parque patins zonasul corrio
1,1634167659074924545,elevado paulo frontin liberado após acidente colisão dois carros ocorreu sentido lagoa retenções desde elevado rufino pizarro rebouças trânsito intenso lento vídeo vai pra zona sul prefira aterro túnel santa bárbara viasexpressas corrio
1,1634137090203037699,trânsito avenida ernani cardoso campinho trânsito retenções altura rua cândido benício motoristas vão encontrando reflexos acesso estrada intendente magalhães zonanorte corinforma
0,1634064036269637633,podcor defesa civil conhece defesa civil sabe trabalha ainda sabe dá play podcast aqui fica dentro trabalho defesa civil faz aqui cidade maravilhosa clique aqui
1,1634005900854804480,"a cobertura céu irá variar parcialmente nublado nublado previsão pancadas chuva moderada forte partir tarde acompanhadas raios rajadas vento moderado 18,5 km h 51 9 km h temporj"
1,1633996207801475072,aterro flamengo duas faixas ocupadas obras duas faixas aterro flamengo ocupadas obras sentido botafogo altura instituto fernando figueira flamengo equipe seconserva atua local dirija cautela via viasexpressas
1,1633993424020840448,flamengo rua honório barros parcialmente interditada conta queda árvore rua honório barros parcialmente interditada altura av oswaldo cruz comlurb acionada motorista opte rua des sady gusmão acessar rua senador vergueiro
1,1633990682657411073,tijuca rua doutor satamini obras faixa rua dr satamini ocupada obras recapeamento seconserva altura hosp vicente paulo trânsito trânsito lento desde hospital praça afonso pena zonanorte
1,1633975784502116354,acidente centro rio táxi carro envolveram acidente rua riachuelo centro altura rua tadeu kosciusco faixa via ocupada polícia militar atua local trânsito lento região busque rotas alternativas centro
0,1633965897953017857,app quer receber alertas geolocalizados cor baixe app cor liberado todos celulares app download versões android ios corrio corinforma
0,1633954197388550145,agarotapimenta cor órgão prefeitura rio faz monitoramento trânsito tempo apenas cidade rio
1,1633946616016117764,manifestação avenida ernani cardoso atenção motorista evite região manifestação avenida ernani cardoso altura guanabara zonanorte corinforma
0,1633937976672616449,dessa vez câmeras cor flagraram pôr-do-sol praia arpoador corinforma
1,1633933508535042054,carro enguiçado ponte rio niterói veículo ocupa faixa sentido niterói altura grande reta concessionária local vias acesso trânsito congestionado segundo _ecoponte tempo travessia 37 minutos viasexpressas corinforma
1,1633928344143122433,"noite quinta previsão chuva 09/03 hoje temperatura variou 22 ° c 40,7 ° c apesar chuva nesta tarde zona oeste previsão novas pancadas durante noite temporj corinforma"
1,1633923524703428609,talita_tml previsão chuva forte talita
1,1633914850228203524,almirlmjr alertario núcleos sobre região serrana apresentam deslocamento rio momento seguimos monitoramento
1,1633901311191072787,tempo agora segundo alertario pequenos núcleos chuva atuam sobre zona oeste cidade podendo ocasionar chuva fraca moderada proximidades anchieta região mendanha temporj corinforma
0,1633900933200396302,danielasim radar religado daniela caso consiga acessá-lo recomendo reiniciar aplicativo
